Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box: Stock,New: Current,New: Highest,"New, 3rd Party FBM 🚚: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Buy Box),Buy Bo : Current,Custom_SKU,Match,Google_Search_Link,Amazon_link,Extraction_Link,Store,Price,Min Price,Max Price,Amazon_List_price,Can_List
Kate Spade New York Infinity and Beyond Knot womens Mini Pendant Necklace,189202.0,248142.0,24.08,5.0,24.08,$148.00 ,$29.90 ,A2YBM97HN3Z7ZT,1.0,B01B2KMCJI,0098686607521,098686607521,B01ECFZ1H0,Kate Spade New York,yes,,GB098686607521,Y,https://www.google.com/search?q=098686607521+Kate+Spade+New+York+Infinity+and+Beyond+Knot+womens+Mini+Pendant+Necklace&tbm=shop,https://www.amazon.com/dp/B01B2KMCJI?psc=1,"https://www.google.com/shopping/product/2037129947638524850/offers?q=098686607521&prds=cid:2037129947638524850,cond:1",Not Found,,,,,N
"Kate Spade New York Dot 12-Piece Dinnerware Set, 19.84, White",144049.0,139845.0,184.77,7.0,184.77,$200.00 ,$199.95 ,A1S6914ST7IGDS,1.0,B0BN4L63JF,0882864870155,882864870155,B0BZS5DH3C,Kate Spade New York,yes,,GB882864870155,Y,https://www.google.com/search?q=882864870155+Kate+Spade+New+York+Dot+12-Piece+Dinnerware+Set%2C+19.84%2C+White&tbm=shop,https://www.amazon.com/dp/B0BN4L63JF?psc=1,"https://www.google.com/shopping/product/6824463444090651707/offers?q=882864870155&prds=cid:6824463444090651707,cond:1",Zola Home,199.99,339.98,377.98,,N
"kate spade new york Black Ink Ballpoint Pen and 0.9mm Mechanical Pencil Set, Gold Dot",158386.0,157581.0,28.0,2.0,28.0,$141.76 ,$32.00 ,A2NASBRSFUV104,4.0,B078X5YG2P,0825466956421,825466956421,,kate spade new york,yes,,GB825466956421,Y,https://www.google.com/search?q=825466956421+kate+spade+new+york+Black+Ink+Ballpoint+Pen+and+0.9mm+Mechanical+Pencil+Set%2C+Gold+Dot&tbm=shop,https://www.amazon.com/dp/B078X5YG2P?psc=1,"https://www.google.com/shopping/product/16467795060674141378/offers?q=825466956421&prds=cid:16467795060674141378,cond:1",Not Found,,,,,N
"Kate Spade New York Dot Assorted Footed Dessert Bowls, Set Of 4, 2.65, White",139854.0,139851.0,50.4,9.0,50.4,$60.00 ,$59.95 ,A1S6914ST7IGDS,1.0,B0BLR444CX,0882864870124,882864870124,B0BZS5DH3C,Kate Spade New York,yes,,GB882864870124,N,https://www.google.com/search?q=882864870124+Kate+Spade+New+York+Dot+Assorted+Footed+Dessert+Bowls%2C+Set+Of+4%2C+2.65%2C+White&tbm=shop,https://www.amazon.com/dp/B0BLR444CX?psc=1,Not Found,Not Found,,,,,N
"Kate Spade New York Ceramic Band for 38/40mm Apple Watch Series 1-7, Color: White, Silver (Model: KSS0075)",150309.0,136014.0,,,272.4,$272.40 ,$272.40 ,ANZYNJW9IIF9C,1.0,B085T4P55Q,0796483499737,796483499737,B084K1NY9N,Kate Spade New York,yes,,GB796483499737,N,https://www.google.com/search?q=796483499737+Kate+Spade+New+York+Ceramic+Band+for+38%2F40mm+Apple+Watch+Series+1-7%2C+Color%3A+White%2C+Silver+%28Model%3A+KSS0075%29&tbm=shop,https://www.amazon.com/dp/B085T4P55Q?psc=1,Not Found,Not Found,,,,,N
"Kate Spade New York Gold-Tone Alphabet Pendant Necklace, 18""",176912.0,122655.0,59.99,17.0,59.99,$123.46 ,,-,0.0,B00JHE0KYG,0098686490895,098686490895,B00JQ8G9I4,Kate Spade New York,yes,,GB098686490895,Y,https://www.google.com/search?q=098686490895+Kate+Spade+New+York+Gold-Tone+Alphabet+Pendant+Necklace%2C+18%22&tbm=shop,https://www.amazon.com/dp/B00JHE0KYG?psc=1,"https://www.google.com/shopping/product/993354747363064645/offers?q=098686490895&prds=cid:993354747363064645,cond:1",Not Found,,,,,N
"kate spade new york ""Kate Spade Pendants"" ""G"" Pendant Necklace, 18""",183102.0,125117.0,44.0,10.0,44.0,$120.51 ,,-,0.0,B00JHE0M12,0098686491212,098686491212,B00JQ8G9I4,Kate Spade New York,yes,,GB098686491212,Y,https://www.google.com/search?q=098686491212+kate+spade+new+york+%22Kate+Spade+Pendants%22+%22G%22+Pendant+Necklace%2C+18%22&tbm=shop,https://www.amazon.com/dp/B00JHE0M12?psc=1,"https://www.google.com/shopping/product/6240513067980837681/offers?q=098686491212&prds=cid:6240513067980837681,cond:1",Zappos.com,37.72,64.12,71.29,,N
"kate spade new york womens female ""Kate Spade Pendants"" ""J"" Pendant Necklace, 18""",190061.0,127438.0,,,116.1,$131.02 ,$92.57 ,ANZYNJW9IIF9C,1.0,B00JHE0N16,0098686491243,098686491243,B00JQ8G9I4,Kate Spade New York,yes,,GB098686491243,N,https://www.google.com/search?q=098686491243+kate+spade+new+york+womens+female+%22Kate+Spade+Pendants%22+%22J%22+Pendant+Necklace%2C+18%22&tbm=shop,https://www.amazon.com/dp/B00JHE0N16?psc=1,Not Found,Not Found,,,,,N
"Kate Spade New York Gold-Tone Alphabet Pendant Necklace, 18""",182026.0,125679.0,58.0,105.0,58.0,$131.03 ,,-,0.0,B00JHE0N3Y,0098686491274,098686491274,B00JQ8G9I4,Kate Spade New York,yes,,GB098686491274,Y,https://www.google.com/search?q=098686491274+Kate+Spade+New+York+Gold-Tone+Alphabet+Pendant+Necklace%2C+18%22&tbm=shop,https://www.amazon.com/dp/B00JHE0N3Y?psc=1,"https://www.google.com/shopping/product/2664036247178642619/offers?q=098686491274&prds=cid:2664036247178642619,cond:1",Zola,58.0,98.6,109.62,,N
"kate spade new york ""Kate Spade Pendants"" ""P"" Pendant Necklace, 18""",182786.0,125668.0,44.0,10.0,44.0,$129.00 ,,-,0.0,B00JHE0OJC,0098686491304,098686491304,B00JQ8G9I4,Kate Spade New York,yes,,GB098686491304,Y,https://www.google.com/search?q=098686491304+kate+spade+new+york+%22Kate+Spade+Pendants%22+%22P%22+Pendant+Necklace%2C+18%22&tbm=shop,https://www.amazon.com/dp/B00JHE0OJC?psc=1,"https://www.google.com/shopping/product/14022188913146502005/offers?q=098686491304&prds=cid:14022188913146502005,cond:1",Zola,44.0,74.8,83.16,,N
Kate Spade New York My Love October Pendant Necklace Rose One Size,148148.0,193386.0,57.0,66.0,57.0,$122.71 ,,-,0.0,B09NVX4BQV,0196021063343,196021063343,B0B8F1G72B,Kate Spade New York,yes,,GB196021063343,Y,https://www.google.com/search?q=196021063343+Kate+Spade+New+York+My+Love+October+Pendant+Necklace+Rose+One+Size&tbm=shop,https://www.amazon.com/dp/B09NVX4BQV?psc=1,"https://www.google.com/shopping/product/3806382349520074977/offers?q=196021063343&prds=cid:3806382349520074977,cond:1",Zappos.com,67.0,113.9,126.63,,N
Kate Spade New York Metro Floral Gold-Tone Stainless Steel Bracelet Mesh Band Watch (Model: KSW1827),164888.0,164888.0,228.0,,228.0,$228.00 ,,-,0.0,B0CR5T89PR,0796483645707,796483645707,B084RP37T7,Kate Spade New York,yes,,GB796483645707,Y,https://www.google.com/search?q=796483645707+Kate+Spade+New+York+Metro+Floral+Gold-Tone+Stainless+Steel+Bracelet+Mesh+Band+Watch+%28Model%3A+KSW1827%29&tbm=shop,https://www.amazon.com/dp/B0CR5T89PR?psc=1,"https://www.google.com/shopping/product/9756573034304626137/offers?q=796483645707&prds=cid:9756573034304626137,cond:1",Bloomingdale's,228.0,387.6,430.92,,N
Kate Spade New York Puddle Black/Parchment 9 M,403211.0,292582.0,143.73,1.0,128.22,$148.00 ,$139.00 ,AB380FLE0AB8O,2.0,B0B56F935B,0196021141164,196021141164,B0B59F3D8B,Kate Spade New York,no,,GB196021141164,Y,https://www.google.com/search?q=196021141164+Kate+Spade+New+York+Puddle+Black%2FParchment+9+M&tbm=shop,https://www.amazon.com/dp/B0B56F935B?psc=1,"https://www.google.com/shopping/product/10165721185882320628/offers?q=196021141164&prds=cid:10165721185882320628,cond:1",Not Found,,,,,N
"Kate Spade New York Cute Stainless Steel Mug, 24 Ounce Initial Travel Tumbler, Double Wall Insulated Cup with Lid, T (Yellow)",113146.0,121258.0,27.95,5.0,27.95,$27.95 ,,-,0.0,B098R6RWSF,0825466134737,825466134737,B098R7TMV7,Kate Spade New York,yes,,GB825466134737,N,https://www.google.com/search?q=825466134737+Kate+Spade+New+York+Cute+Stainless+Steel+Mug%2C+24+Ounce+Initial+Travel+Tumbler%2C+Double+Wall+Insulated+Cup+with+Lid%2C+T+%28Yellow%29&tbm=shop,https://www.amazon.com/dp/B098R6RWSF?psc=1,Not Found,Not Found,,,,,N
Kate Spade New York Protective Case for AirPods Pro - Iridescent,70896.0,57182.0,30.0,1.0,30.0,$44.99 ,$34.18 ,A249PYMWJ59RTZ,1.0,B08L8HFCXL,0191058121417,191058121417,,Kate Spade New York,yes,,GB191058121417,Y,https://www.google.com/search?q=191058121417+Kate+Spade+New+York+Protective+Case+for+AirPods+Pro+-+Iridescent&tbm=shop,https://www.amazon.com/dp/B08L8HFCXL?psc=1,"https://www.google.com/shopping/product/16975602793617587019/offers?q=191058121417&prds=cid:16975602793617587019,cond:1",Not Found,,,,,N
"Kate Spade New York Pencil Set, What's the Word (133130)",219532.0,223268.0,19.92,2.0,19.92,$49.88 ,$27.50 ,A2NASBRSFUV104,1.0,B00G5RO058,0825466923010,825466923010,B01N7KICII,Kate Spade New York,yes,,GB825466923010,N,https://www.google.com/search?q=825466923010+Kate+Spade+New+York+Pencil+Set%2C+What%27s+the+Word+%28133130%29&tbm=shop,https://www.amazon.com/dp/B00G5RO058?psc=1,Not Found,Not Found,,,,,N
"kate spade new york ""Kate Spade Pendants"" ""R"" womens Pendant Necklace, 18""",181420.0,124620.0,44.0,10.0,44.0,$123.46 ,,-,0.0,B00JHE0OOC,0098686491328,098686491328,B00JQ8G9I4,Kate Spade New York,yes,,GB098686491328,Y,https://www.google.com/search?q=098686491328+kate+spade+new+york+%22Kate+Spade+Pendants%22+%22R%22+womens+Pendant+Necklace%2C+18%22&tbm=shop,https://www.amazon.com/dp/B00JHE0OOC?psc=1,"https://www.google.com/shopping/product/2341837854047256830/offers?q=098686491328&prds=cid:2341837854047256830,cond:1",Kate Spade New York,58.0,98.6,109.62,,N
"KATE SPADE NEW YORK Joy Dot Cloth Napkins 4-Pack Set, 100% Cotton, Machine Washable, Green/Cream, 20""x20""",374937.0,272684.0,26.99,,26.99,$32.99 ,,-,0.0,B0CK2FSN57,0028332817608,028332817608,B0CK4YTNRR,Kate Spade New York,yes,,GB028332817608,N,https://www.google.com/search?q=028332817608+KATE+SPADE+NEW+YORK+Joy+Dot+Cloth+Napkins+4-Pack+Set%2C+100%25+Cotton%2C+Machine+Washable%2C+Green%2FCream%2C+20%22x20%22&tbm=shop,https://www.amazon.com/dp/B0CK2FSN57?psc=1,Not Found,Not Found,,,,,N
"Kate Spade New York Stemless Wine Glass Set of 2, BPA-free Acrylic Glasses, 14 Ounce Capacity Plastic Wine Cups, Navy Stripe",289858.0,246291.0,27.95,19.0,27.95,$27.95 ,,-,0.0,B09P1VJN2H,0825466141766,825466141766,B09P1WH9V6,Kate Spade New York,yes,,GB825466141766,N,https://www.google.com/search?q=825466141766+Kate+Spade+New+York+Stemless+Wine+Glass+Set+of+2%2C+BPA-free+Acrylic+Glasses%2C+14+Ounce+Capacity+Plastic+Wine+Cups%2C+Navy+Stripe&tbm=shop,https://www.amazon.com/dp/B09P1VJN2H?psc=1,Not Found,Not Found,,,,,N
"Kate Spade New York Women's Kate Spade Female Optical Style Joyanne Rectangular Reading Glasses, Havana Blue/Demo Lens, 52mm, 16mm + 1.5",134258.0,161479.0,25.0,4.0,25.0,$58.23 ,$31.87 ,A3LCO3562TIFY2,2.0,B09SP84VV5,0716736399126,716736399126,B09SNYPXFR,Kate Spade New York,yes,,GB716736399126,N,https://www.google.com/search?q=716736399126+Kate+Spade+New+York+Women%27s+Kate+Spade+Female+Optical+Style+Joyanne+Rectangular+Reading+Glasses%2C+Havana+Blue%2FDemo+Lens%2C+52mm%2C+16mm+%2B+1.5&tbm=shop,https://www.amazon.com/dp/B09SP84VV5?psc=1,Not Found,Not Found,,,,,N
"Kate Spade New York Gardner Street Platinum 5-Piece Place Setting, 4.25 LB, White",196837.0,216337.0,108.6,1000.0,108.6,$174.95 ,$165.00 ,A3O98PIM4ER1A,1.0,B002AGJX1Y,0882864221001,882864221001,B0C7D4J5JB,Kate Spade New York,yes,,GB882864221001,Y,https://www.google.com/search?q=882864221001+Kate+Spade+New+York+Gardner+Street+Platinum+5-Piece+Place+Setting%2C+4.25+LB%2C+White&tbm=shop,https://www.amazon.com/dp/B002AGJX1Y?psc=1,"https://www.google.com/shopping/product/4251899062838124743/offers?q=882864221001&prds=cid:4251899062838124743,cond:1",Zola,164.99,280.48,311.83,,N
"Kate Spade New York Gardner Street Platinum Bread Plate, 0.40 LB",196481.0,210976.0,22.0,1000.0,17.21,$45.00 ,$22.44 ,A1O30T8UHZWB6U,1.0,B0076BD558,0882864202000,882864202000,B0C7D4J5JB,Kate Spade New York,yes,,GB882864202000,Y,https://www.google.com/search?q=882864202000+Kate+Spade+New+York+Gardner+Street+Platinum+Bread+Plate%2C+0.40+LB&tbm=shop,https://www.amazon.com/dp/B0076BD558?psc=1,"https://www.google.com/shopping/product/4084565897047433710/offers?q=882864202000&prds=cid:4084565897047433710,cond:1",Zola,21.99,37.38,41.56,,N
Kate Spade Glitter Glimmer Small Zip Satchel Crossbody Bag Holiday (Gold),202800.0,180459.0,89.99,16.0,80.0,$124.98 ,$87.03 ,A3SS984SJJO4J5,6.0,B0CMMNKLYS,0196021370748,196021370748,B0CMN6JL2K,Kate Spade,no,,GB196021370748,Y,https://www.google.com/search?q=196021370748+Kate+Spade+Glitter+Glimmer+Small+Zip+Satchel+Crossbody+Bag+Holiday+%28Gold%29&tbm=shop,https://www.amazon.com/dp/B0CMMNKLYS?psc=1,"https://www.google.com/shopping/product/16248593250491903710/offers?q=196021370748&prds=cid:16248593250491903710,cond:1",HandMeTheBag,129.0,219.3,243.81,,N
"Kate Spade New York Cute Stainless Steel Mug, 24 Ounce Initial Travel Tumbler, Double Wall Insulated Cup with Lid, D (Red)",121615.0,123592.0,27.95,11.0,27.95,$27.95 ,,-,0.0,B098R7BJMC,0825466134621,825466134621,B098R7TMV7,Kate Spade New York,yes,,GB825466134621,Y,https://www.google.com/search?q=825466134621+Kate+Spade+New+York+Cute+Stainless+Steel+Mug%2C+24+Ounce+Initial+Travel+Tumbler%2C+Double+Wall+Insulated+Cup+with+Lid%2C+D+%28Red%29&tbm=shop,https://www.amazon.com/dp/B098R7BJMC?psc=1,"https://www.google.com/shopping/product/16904942577475782391/offers?q=825466134621&prds=cid:16904942577475782391,cond:1",Perigold,39.0,66.3,73.71,,N
"Kate Spade New York Cute Stainless Steel Mug, 24 Ounce Initial Travel Tumbler, Double Wall Insulated Cup with Lid, S (Purple)",120959.0,124028.0,27.95,26.0,27.95,$27.95 ,,-,0.0,B098R8S3H5,0825466134720,825466134720,B098R7TMV7,Kate Spade New York,yes,,GB825466134720,N,https://www.google.com/search?q=825466134720+Kate+Spade+New+York+Cute+Stainless+Steel+Mug%2C+24+Ounce+Initial+Travel+Tumbler%2C+Double+Wall+Insulated+Cup+with+Lid%2C+S+%28Purple%29&tbm=shop,https://www.amazon.com/dp/B098R8S3H5?psc=1,Not Found,Not Found,,,,,N
"Kate Spade New York Women's Dumpling Pebbeled Leather Small Satchel Bag, Black",140143.0,127912.0,144.0,2.0,140.0,$236.48 ,$143.99 ,A3SS984SJJO4J5,1.0,B0BLZTFF1R,0196021120466,196021120466,B0BMZNS52D,Kate Spade New York,yes,,GB196021120466,Y,https://www.google.com/search?q=196021120466+Kate+Spade+New+York+Women%27s+Dumpling+Pebbeled+Leather+Small+Satchel+Bag%2C+Black&tbm=shop,https://www.amazon.com/dp/B0BLZTFF1R?psc=1,"https://www.google.com/shopping/product/8981560599400741775/offers?q=196021120466&prds=cid:8981560599400741775,cond:1",HandMeTheBag,189.0,321.3,357.21,,N
"Kate Spade New York Women's Leila Pebbled Leather Medium Dome Backpack Bag, Deep Jade",228349.0,260070.0,155.0,4.0,154.67,$187.67 ,$154.87 ,AZB3X1Q0X22QL,2.0,B0CKY3XHMD,0196021370076,196021370076,B0B95HYYPW,Kate Spade New York,yes,,GB196021370076,Y,https://www.google.com/search?q=196021370076+Kate+Spade+New+York+Women%27s+Leila+Pebbled+Leather+Medium+Dome+Backpack+Bag%2C+Deep+Jade&tbm=shop,https://www.amazon.com/dp/B0CKY3XHMD?psc=1,"https://www.google.com/shopping/product/14481896670024382573/offers?q=196021370076&prds=cid:14481896670024382573,cond:1",HandMeTheBag,159.0,270.3,300.51,,N
"Kate Spade New York Plastic Mechanical Pencil Set of 5, Pencils Holds 0.7mm Lead, Gold Stripe",122048.0,104895.0,,,27.99,$27.99 ,$30.00 ,"A302A2L4QHAVOL, A4ACPN6V4Z5AW",2.0,B074R8N9N3,0825466948167,825466948167,B092G68V8X,Kate Spade New York,yes,,GB825466948167,Y,https://www.google.com/search?q=825466948167+Kate+Spade+New+York+Plastic+Mechanical+Pencil+Set+of+5%2C+Pencils+Holds+0.7mm+Lead%2C+Gold+Stripe&tbm=shop,https://www.amazon.com/dp/B074R8N9N3?psc=1,"https://www.google.com/shopping/product/6869010491585195435/offers?q=825466948167&prds=cid:6869010491585195435,cond:1",Not Found,,,,,N
"Kate Spade New York Insulated Bridal Stainless Steel Wine Tumbler, 16 Ounce Double Wall Tumbler for Bride to Be, Stemless Travel Cup with Lid, Miss to Mrs. (White)",100273.0,109478.0,24.95,175.0,24.95,$24.95 ,,-,0.0,B08MLGRCBC,0825466122352,825466122352,,Kate Spade New York,yes,,GB825466122352,Y,https://www.google.com/search?q=825466122352+Kate+Spade+New+York+Insulated+Bridal+Stainless+Steel+Wine+Tumbler%2C+16+Ounce+Double+Wall+Tumbler+for+Bride+to+Be%2C+Stemless+Travel+Cup+with+Lid%2C+Miss+to+Mrs.+%28White%29&tbm=shop,https://www.amazon.com/dp/B08MLGRCBC?psc=1,"https://www.google.com/shopping/product/8238561813356786035/offers?q=825466122352&prds=cid:8238561813356786035,cond:1",The Paper Store,34.95,59.42,66.06,,N
"Kate Spade New York Daily Planner 2023-2024, Large Planner August 2023 - December 2024, Hardcover Spiral Planner, Weekly Planner with Monthly Calendar, Stickers, & Pockets, Mod Blocks",115634.0,93515.0,,,45.0,$91.01 ,,-,0.0,B0C35H843V,0825466163423,825466163423,B09Y6RPL86,Kate Spade New York,yes,,GB825466163423,N,https://www.google.com/search?q=825466163423+Kate+Spade+New+York+Daily+Planner+2023-2024%2C+Large+Planner+August+2023+-+December+2024%2C+Hardcover+Spiral+Planner%2C+Weekly+Planner+with+Monthly+Calendar%2C+Stickers%2C+%26+Pockets%2C+Mod+Blocks&tbm=shop,https://www.amazon.com/dp/B0C35H843V?psc=1,Not Found,Not Found,,,,,N
Kate Spade New York My Love May Pendant Necklace Emerald One Size,147448.0,200997.0,40.5,80.0,40.5,$122.71 ,,-,0.0,B09NVWNCQF,0196021069871,196021069871,B0B8F1G72B,Kate Spade New York,yes,,GB196021069871,Y,https://www.google.com/search?q=196021069871+Kate+Spade+New+York+My+Love+May+Pendant+Necklace+Emerald+One+Size&tbm=shop,https://www.amazon.com/dp/B09NVWNCQF?psc=1,"https://www.google.com/shopping/product/4584841271381472126/offers?q=196021069871&prds=cid:4584841271381472126,cond:1",Zappos.com,62.0,105.4,117.18,,N
Kate Spade New York My Love March Pendant Necklace Aquamarine One Size,153796.0,202730.0,57.0,1.0,57.0,$130.28 ,,-,0.0,B09NVVRV2T,0196021063596,196021063596,B0B8F1G72B,Kate Spade New York,yes,,GB196021063596,Y,https://www.google.com/search?q=196021063596+Kate+Spade+New+York+My+Love+March+Pendant+Necklace+Aquamarine+One+Size&tbm=shop,https://www.amazon.com/dp/B09NVVRV2T?psc=1,"https://www.google.com/shopping/product/7835588639808106156/offers?q=196021063596&prds=cid:7835588639808106156,cond:1",Not Found,,,,,N
"Kate Spade New York Wine Cooler Bag, Insulated Bag for Picnics, 4-Bottle Wine Tote, Large Capacity Soft Cooler, Candy Stripe",216020.0,208575.0,36.95,35.0,36.95,$36.95 ,,-,0.0,B08MB74T8J,0825466122239,825466122239,B09NCJZVC8,Kate Spade New York,yes,,GB825466122239,N,https://www.google.com/search?q=825466122239+Kate+Spade+New+York+Wine+Cooler+Bag%2C+Insulated+Bag+for+Picnics%2C+4-Bottle+Wine+Tote%2C+Large+Capacity+Soft+Cooler%2C+Candy+Stripe&tbm=shop,https://www.amazon.com/dp/B08MB74T8J?psc=1,Not Found,Not Found,,,,,N
"Kate Spade New York Pink Wine Cooler Bag, Insulated Bag for Picnics, 4-Bottle Wine Tote, Large Capacity Soft Cooler, Terrace Stripe",211935.0,211318.0,37.95,18.0,37.95,$37.95 ,,-,0.0,B0BNW8T6R7,0825466161900,825466161900,B09NCJZVC8,Kate Spade New York,yes,,GB825466161900,Y,https://www.google.com/search?q=825466161900+Kate+Spade+New+York+Pink+Wine+Cooler+Bag%2C+Insulated+Bag+for+Picnics%2C+4-Bottle+Wine+Tote%2C+Large+Capacity+Soft+Cooler%2C+Terrace+Stripe&tbm=shop,https://www.amazon.com/dp/B0BNW8T6R7?psc=1,"https://www.google.com/shopping/product/16247759653559042098/offers?q=825466161900&prds=cid:16247759653559042098,cond:1",Not Found,,,,,N
"Kate Spade New York Dot Assorted Accent Plates, Set Of 4, 4.40, White",144004.0,141596.0,60.0,1000.0,59.95,$60.00 ,$59.95 ,A1S6914ST7IGDS,1.0,B0BLRC9KBH,0882864870100,882864870100,B0BZS5DH3C,Kate Spade New York,yes,,GB882864870100,N,https://www.google.com/search?q=882864870100+Kate+Spade+New+York+Dot+Assorted+Accent+Plates%2C+Set+Of+4%2C+4.40%2C+White&tbm=shop,https://www.amazon.com/dp/B0BLRC9KBH?psc=1,Not Found,Not Found,,,,,N
"Kate Spade New York Dot Assorted All-Purpose Bowls, Set Of 4, 4.70, White",143400.0,138679.0,60.0,1000.0,59.95,$60.00 ,$59.95 ,A1S6914ST7IGDS,1.0,B0BLRCB1KZ,0882864870094,882864870094,B0BZS5DH3C,Kate Spade New York,yes,,GB882864870094,N,https://www.google.com/search?q=882864870094+Kate+Spade+New+York+Dot+Assorted+All-Purpose+Bowls%2C+Set+Of+4%2C+4.70%2C+White&tbm=shop,https://www.amazon.com/dp/B0BLRCB1KZ?psc=1,Not Found,Not Found,,,,,N
"Kate Spade New York Dot Assorted Tidbit Plates, Set Of 4, 2.18, White",145953.0,141894.0,40.0,1000.0,39.95,$40.00 ,$45.90 ,A1S6914ST7IGDS,1.0,B0BLRP5K37,0882864870148,882864870148,B0BZS5DH3C,Kate Spade New York,yes,,GB882864870148,N,https://www.google.com/search?q=882864870148+Kate+Spade+New+York+Dot+Assorted+Tidbit+Plates%2C+Set+Of+4%2C+2.18%2C+White&tbm=shop,https://www.amazon.com/dp/B0BLRP5K37?psc=1,Not Found,Not Found,,,,,N
Kate Spade New York My Love November Pendant Necklace Topaz One Size,147404.0,194376.0,58.0,2.0,58.0,$122.71 ,,-,0.0,B09NVWHXDX,0196021063213,196021063213,B0B8F1G72B,Kate Spade New York,yes,,GB196021063213,Y,https://www.google.com/search?q=196021063213+Kate+Spade+New+York+My+Love+November+Pendant+Necklace+Topaz+One+Size&tbm=shop,https://www.amazon.com/dp/B09NVWHXDX?psc=1,"https://www.google.com/shopping/product/2743892947388521568/offers?q=196021063213&prds=cid:2743892947388521568,cond:1",Nordstrom,68.0,115.6,128.52,,N
"kate spade new york Kate Spade New York Perfumed Body Lotion, 5 fl. oz.",176882.0,268219.0,45.0,,45.0,$45.00 ,,-,0.0,B08XD3N5SJ,3.38646E+12,,,Kate Spade,yes,,GBnan,N,https://www.google.com/search?q=nan+kate+spade+new+york+Kate+Spade+New+York+Perfumed+Body+Lotion%2C+5+fl.+oz.&tbm=shop,https://www.amazon.com/dp/B08XD3N5SJ?psc=1,"https://www.google.com/shopping/product/13025389352341730572/offers?q=Unknown&prds=cid:13025389352341730572,cond:1",Belk,48.25,82.02,91.19,,N
"Kate Spade New York Large Lightweight Travel Umbrella, Black Cat",144998.0,158732.0,44.0,199.0,44.0,$99.18 ,$99.18 ,ANZYNJW9IIF9C,1.0,B07GC7LFPY,0825466965737,825466965737,B0B4YDQ2HS,Kate Spade New York,yes,,GB825466965737,Y,https://www.google.com/search?q=825466965737+Kate+Spade+New+York+Large+Lightweight+Travel+Umbrella%2C+Black+Cat&tbm=shop,https://www.amazon.com/dp/B07GC7LFPY?psc=1,"https://www.google.com/shopping/product/16201315667530589772/offers?q=825466965737&prds=cid:16201315667530589772,cond:1",Kate Spade New York,58.0,98.6,109.62,,N
"KATE SPADE Ks Garden Doodle 18Pc Set, 20.70,White",196810.0,213835.0,297.0,3.0,297.0,$299.95 ,$303.77 ,A3LIZLPRJO6YR2,1.0,B09MTZB58G,0882864867902,882864867902,B0CCRT6XWF,Kate Spade New York,yes,,GB882864867902,N,https://www.google.com/search?q=882864867902+KATE+SPADE+Ks+Garden+Doodle+18Pc+Set%2C+20.70%2CWhite&tbm=shop,https://www.amazon.com/dp/B09MTZB58G?psc=1,Not Found,Not Found,,,,,N
